"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2019,5,124945655,1,1,13962801
2019,5,124945663,9,1,13967730
2019,12,124945710,17.26,1,13962818
2019,5,124945744,1,9,13957751
2019,5,124945808,58,1,13957769
2019,17,124937096,3,1,13962869
2019,2,124937105,0.26,1,13962870
2019,1,124945473,3,1,13967664
2019,8,124945531,3,9,13957680
2019,5,124945545,0.1,1,13967692
2019,5,124945548,16,1,13957690
2019,5,124945537,1.3,1,13957686
2019,17,124945583,0.2,1,13957706
2019,5,124945675,3.5,1,13957731
2019,5,124945478,2,1,13957668
2019,8,124945564,9,9,13957696
2019,5,124945569,5,1,13967694
2019,17,124945751,3.8,1,13962829
2019,5,124936488,0.6,1,13967670
2019,5,124945567,1,11,13957697
2019,17,124940841,4,1,13967754
2019,5,124945844,1.79,1,13957778
2019,2,124941163,2,9,13967818
2019,2,124937049,0.41,1,13962861
2019,5,124937092,1.12,1,13962868
2019,17,124945920,1,9,13957793
2019,12,124941283,1,9,13962873
2019,8,124945967,6,9,13967850
2019,5,124937165,1,1,13962877
2019,17,124945992,0.3,1,13957812
2019,17,124945994,21.5,1,13957813
2019,1,124946034,0.4,1,13957822
2019,5,124941495,2,1,13967879
2019,5,124946071,1,9,13957829
2019,17,124946076,2.1,1,13957832
2019,17,124946101,2,9,13957835
2019,17,124937297,1,9,13962894
2019,17,124946121,1,1,13957838
2019,5,124946134,8,1,13957843
2019,1,124940686,0.6,1,13967720
2019,5,124945522,0.5,1,13962756
2019,1,124945544,1,1,13967691
2019,5,124940746,0.1,1,13967733
2019,5,124945565,1,1,13967693
2019,12,124945689,0.8,1,13957737
2019,5,124945793,1,1,13957764
2019,11,124945804,1.29,1,13962848
2019,17,124945821,5,1,13957773
2019,17,124945921,2,1,13957794
2019,1,124945948,0.2,1,13957799
2019,5,124941389,0.99,1,13967859
2019,5,124946014,5,1,13957814
2019,17,124946018,1.6,1,13957817
2019,5,124941444,1,9,13967872
2019,17,124945579,2,5,13957701
2019,5,124945590,2,1,13957708
2019,5,124940675,6,4,13967718
2019,5,124936723,5,1,13962805
2019,5,124945773,0.2,1,13957758
2019,5,124945863,15.8,1,13957780
2019,5,124941213,2,1,13962865
2019,17,124945940,0.23,1,13957797
2019,17,124941280,8,1,13967839
2019,5,124941286,1,1,13967841
2019,8,124945954,1,9,13957800
2019,17,124945974,2,1,13957807
2019,4,124945989,12,1,13957811
2019,17,124941418,1,1,13967867
2019,17,124946045,5.6,1,13957824
2019,5,124941499,302.3,1,13967880
2019,17,124946070,0.3,1,13957828
2019,17,124946133,0.9,1,13957842
2019,17,124946136,11.8,1,13957845
2019,1,124946142,0.5,1,13957850
2019,5,124945511,3,9,13957675
2019,5,124945556,1,1,13957691
2019,17,124936580,3,9,13962770
2019,5,124945580,0.5,1,13957702
2019,5,124940678,0.01,1,13957726
2019,5,124936735,1.94,1,13962807
2019,5,124945502,1,1,13957673
2019,5,124936524,2,1,13957678
2019,5,124940533,1,1,13967689
2019,17,124936634,5,1,13962780
2019,5,124936675,2,1,13962795
2019,12,124940697,2,1,13967724
2019,5,124940751,2.9,1,13967734
2019,4,124945538,1,11,13957687
2019,17,124936561,1,9,13962764
2019,17,124945568,2,1,13957698
2019,5,124940572,1,1,13957703
2019,17,124936666,2.6,1,13962792
2019,17,124945653,1,9,13957729
2019,17,124936794,5,9,13962823
2019,17,124940853,4,1,13967756
2019,17,124940887,1,9,13962830
2019,17,124945762,1,1,13957755
2019,5,124945817,5,1,13957771
2019,5,124941216,1.5,1,13967827
2019,5,124941218,1,9,13957788
2019,5,124945916,3.15,1,13957790
2019,2,124945959,3,1,13957801
2019,15,125192316,54,9,14030478
2019,8,125192352,1,9,14030492
2019,5,125192397,0.1,1,14030506
2019,5,125192408,3.7,1,14030509
2019,5,125197235,4.7,1,14034624
2019,1,125192419,15.1,1,14030514
2019,5,125192426,5.4,1,14030518
2019,5,125202238,14,1,14026115
2019,5,125192457,0.9,1,14030532
2019,5,125192458,1.4,1,14034652
2019,12,125197326,1000,1,14034660
2019,5,125192470,1.5,1,14030538
2019,5,125202286,3,1,14026130
2019,5,125202298,1,1,14026136
2019,5,125197074,2.2,1,14034577
2019,12,125192327,1.6,1,14030483
2019,5,125192328,16,1,14030484
2019,12,125202149,0.5,1,14026092
2019,2,124774092,1,1,13886695
2019,5,125192306,2.1,1,14030476
2019,5,125192343,2.6,1,14030489
2019,5,125192353,2.2,1,14030493
2019,1,125192386,0.5,1,14034604
2019,5,125192325,0.2,1,14030482
2019,5,125192347,10,1,14030490
2019,5,125192364,2.7,1,14030496
2019,1,125197150,0.1,1,14034597
2019,1,125192409,0.3,1,14030510
2019,5,125202220,0.3,1,14026111
2019,1,125197257,0.2,1,14030520
2019,12,125192474,1,1,14030540
2019,8,125192476,5,7,14030541
2019,12,125202292,3,9,14026133
2019,12,125202367,16.5,1,14026156
2019,2,125192528,2.8,1,14030552
2019,2,125192551,0.5,1,14030555
2019,12,125350622,0.01,1,14064263
2019,2,125350636,1,1,14064264
2019,12,125350640,1,9,14064265
2019,12,125350644,3.7,1,14054814
2019,5,125350805,0.2,1,14058689
2019,2,125348101,3,1,14058692
2019,16,125350490,25,9,14064248
2019,8,125354742,5,9,14058671
2019,5,125350562,2.7,1,14064251
2019,12,125350587,1,1,14064259
2019,12,125350686,0.4,1,14064271
2019,12,125350716,0.9,1,14064273
2019,5,125348048,3.8,1,14054822
2019,12,125350489,6.3,1,14064247
2019,12,125350554,1.5,1,14064250
2019,12,125350647,0.5,1,14064267
2019,5,125354800,3.5,1,14058683
2019,5,125350339,2,1,14064236
2019,5,125354809,1,1,14054817
2019,5,125354857,0.4,1,14058690
2019,5,125350823,2,1,14064280
2019,5,125351000,1,1,14064285
2019,5,125350057,1,1,14064230
2019,5,125350353,2,1,14064239
2019,5,111872576,1,1,10589632
2019,12,111876692,1,1,10597264
2019,2,111876700,1,11,10597267
2019,12,111877592,2,9,10597384
2019,5,111885374,1,1,10597828
2019,12,111884215,1,11,10597612
2019,5,111889239,1,11,10589856
2019,5,111889261,1,11,10589862
2019,12,111885229,0.6,1,10597780
2019,5,111889973,0.6,1,10589983
2019,5,111885285,0.8,1,10597802
2019,5,124771824,1,1,13896053
2019,5,124780417,3,3,13886275
2019,12,124775617,1,1,13886278
2019,5,124775671,1,1,13901211
2019,5,124775709,1,1,13901214
2019,5,124775783,5,1,13901233
2019,16,124775808,1,9,13901241
2019,16,124775845,3,9,13901245
2019,5,124775859,1,1,13901248
2019,5,124775864,9.88,1,13901250
2019,5,124775873,1.04,1,13901252
2019,12,124780604,0.6,1,13896105
2019,5,124772119,1.6,1,13886332
2019,5,124776023,0.2,1,13901284
2019,15,124776074,0.5,9,13901298
2019,5,124776156,17.7,1,13901311
2019,5,124776181,3,1,13901318
2019,12,124776224,3,1,13901328
2019,16,124776228,1,9,13901329
2019,15,124940449,5,9,13967663
2019,5,124945630,1,9,13957721
2019,5,124945642,2,1,13957728
2019,4,124945662,1,9,13967729
2019,17,124936802,2,1,13962824
2019,5,124936938,27,1,13962847
2019,17,124936991,0.8,1,13962853
2019,5,124937055,1.6,1,13962862
2019,5,124937087,5.73,1,13962867
2019,17,124941354,2.2,1,13967853
2019,17,124937219,34.6,1,13962883
2019,5,124937244,0.76,1,13962887
2019,5,124255115,1,11,13805110
2019,5,124251387,7,1,13809500
2019,5,124255172,5,1,13805127
2019,5,124247898,3.74,1,13813728
2019,1,124247913,1,11,13813732
2019,12,124247954,2,1,13805157
2019,5,124251781,0.12,1,13809594
2019,5,124255463,1,11,13805187
2019,5,124255468,0.23,1,13813771
2019,5,124248130,1,11,13805194
2019,5,124248160,1,11,13805200
2019,5,124248213,1.31,1,13809654
2019,12,124248321,0.92,1,13813821
2019,5,124248350,1.15,1,13813826
2019,5,124252295,1,11,13805247
2019,5,124248389,0.6,1,13813837
2019,5,124252348,0.86,1,13809708
2019,12,124248424,3.43,1,13813847
2019,5,124248428,1,11,13805277
2019,5,124255836,1,11,13805283
2019,8,124255920,1.5,9,13805314
2019,5,124252502,2.5,1,13809769
2019,5,124248511,1,11,13813873
2019,1,124248515,1,11,13813874
2019,5,124252543,10.04,1,13809782
2019,5,124255976,0.1,1,13805333
2019,2,124255990,3.04,1,13805338
2019,5,124252605,1,11,13813901
2019,5,124252646,6.43,1,13809808
2019,5,124256139,4.83,1,13805386
2019,5,124248727,0.1,1,13805398
2019,1,124256173,1,11,13805400
2019,12,124256205,0.41,1,13805406
2019,5,124252816,3.2,1,13805425
2019,6,124252822,1,11,13809854
2019,5,124256270,0.66,1,13805430
2019,5,124248816,0.94,1,13813971
2019,12,124248819,0.1,1,13813973
2019,5,124256343,1,11,13805452
2019,5,124256356,0.69,1,13805455
2019,5,124252909,2.41,1,13809878
2019,12,124248890,4.9,1,13813991
2019,5,124248947,1,11,13814003
2019,12,124256528,1,11,13805500
2019,12,124249030,14.06,1,13814017
2019,5,124249034,1,11,13814019
2019,5,124256582,2.83,1,13805515
2019,12,124249064,0.33,1,13814025
2019,5,124249076,1,11,13814028
2019,5,124249120,1,11,13805542
2019,5,124256665,27.78,1,13805546
2019,5,124249136,0.41,1,13814039
2019,5,124249137,4.27,1,13814040
2019,12,124795053,2.3,1,13896661
2019,4,124795074,0.6,1,13902238
2019,12,124792210,57.6,1,13896686
2019,5,124792223,1.5,1,13886965
2019,10,124795685,2,7,13896709
2019,5,124795710,2.1,1,13896711
2019,13,124795713,30,9,13896712
2019,16,124795758,8,9,13896718
2019,5,124795822,3,1,13896721
2019,5,124787948,1.4,1,13902266
2019,5,124795845,4,1,13896723
2019,5,124795900,2,1,13896726
2019,5,124795907,3,1,13896727
2019,16,124796094,8,9,13896733
2019,12,124781913,0.1,1,13896370
2019,2,124781988,0.8,1,13896379
2019,4,124779195,1,1,13901936
2019,8,124784576,5,9,13901966
2019,5,124782549,10.5,1,13896424
2019,12,124782719,1,1,13886766
2019,5,124782743,3.1,1,13886770
2019,5,124790098,21.5,1,13896468
2019,5,124785561,12,1,13896477
2019,16,124785575,2,9,13902044
2019,12,124783592,0.5,1,13896522
2019,4,124786199,1,1,13902105
2019,5,124786204,15.13,3,13896532
2019,5,124790779,2.7,1,13902122
2019,1,124786536,1,11,13902135
2019,5,124784143,15,1,13896585
2019,12,124236679,1.36,1,13804466
2019,12,124236926,1,11,13804492
2019,5,124245264,1,11,13804495
2019,2,124245360,1.08,1,13813219
2019,5,124245371,0.75,1,13813220
2019,16,124245388,1,9,13808739
2019,10,124245399,1,11,13813225
2019,12,124237246,1,11,13808779
2019,5,124242817,7.07,1,13808807
2019,12,124237389,1,11,13804577
2019,5,124245624,0.1,1,13804581
2019,12,124245648,0.2,1,13813283
2019,5,124243199,15.15,1,13808873
2019,5,124237881,0.32,1,13808976
2019,5,124246096,3,1,13804693
2019,12,124243981,1,11,13809035
2019,16,124246123,1,11,13813359
2019,5,124238373,1.31,1,13813405
2019,12,124244332,1,11,13804769
2019,5,124238395,0.46,1,13809130
2019,5,124238414,1,1,13813416
2019,5,124244428,1,11,13809154
2019,5,124244470,1,11,13809166
2019,4,124246441,1,11,13809168
2019,5,124246501,1,11,13804817
2019,5,124246550,12.25,1,13813463
2019,8,124238880,67,9,13809235
2019,5,124246713,14.04,1,13813498
2019,5,124246747,1,11,13813507
2019,5,124239094,0.38,1,13809279
2019,5,124250184,1,1,13804915
2019,1,124239195,1.38,1,13804921
2019,5,124936595,1,1,13962772
2019,5,124940688,0.3,1,13967721
2019,5,124936696,1,1,13962799
2019,5,124936520,0.3,1,13962752
2019,5,124945617,6,1,13967711
2019,5,124936657,1,1,13962790
2019,5,124945631,2,1,13957722
2019,5,124945687,11.3,1,13957735
2019,5,124940811,1,1,13962819
2019,5,124945749,2.8,1,13957752
2019,5,124940960,2,1,13967777
2019,17,124940984,2,9,13967782
2019,5,124936987,1.74,1,13967799
2019,17,124941366,47,1,13967857
2019,5,124941399,2.82,1,13967861
2019,11,124937208,4.28,1,13957816
2019,5,124941445,1,9,13967873
2019,5,124775570,1,1,13901203
2019,5,124782576,4,1,13896427
2019,5,124785217,2,1,13902015
2019,5,124785583,6.2,1,13896480
2019,5,124790298,4.9,1,13886809
2019,4,124790416,0.8,1,13902073
2019,5,124786000,65,1,13886830
2019,1,124783658,1,1,13896531
2019,5,124786273,1,1,13896535
2019,1,124783912,1,1,13902131
2019,5,124783955,1,11,13902134
2019,5,124786576,27,1,13902140
2019,5,124784019,0.5,1,13896577
2019,12,124791004,4.4,1,13886869
2019,5,124786691,1,1,13886871
2019,16,124791175,1,9,13902165
2019,5,124784360,1,1,13902176
2019,16,124784397,1,11,13902178
2019,5,124791275,0.1,1,13886897
2019,8,124791324,1.6,1,13902182
2019,12,124791435,75.9,1,13886907
2019,5,124787506,0.8,1,13886931
2019,11,124782365,1,9,13901964
2019,5,124784903,3.6,1,13901994
2019,1,124783273,1,1,13902061
2019,12,124790444,2.3,1,13896504
2019,1,124785976,13.1,1,13902078
2019,5,124786033,14,9,13902087
2019,5,124783539,12,1,13886835
2019,1,124786405,0.5,1,13902127
2019,13,124790849,9,1,13896555
2019,5,124783892,1,1,13896558
2019,12,124784031,0.5,1,13902146
2019,5,124786647,1,1,13902148
2019,5,124786779,1,3,13886877
2019,5,124791159,37.3,1,13886884
2019,12,124786876,60.5,1,13896599
2019,8,124786967,29,9,13896613
2019,5,124784575,1,11,13902189
2019,17,124794767,,,13886916
2019,5,124787323,114,1,13902210
2019,12,124787351,3.6,1,13902213
2019,5,124791749,29.5,1,13902226
2019,5,124771817,1,1,13886266
2019,5,124780387,1,1,13896051
2019,5,124771822,1,1,13886267
2019,5,124780485,1,1,13896074
2019,5,124780514,1,1,13901227
2019,5,124780530,1,1,13901237
2019,5,124780558,0.78,1,13896090
2019,5,124775853,1,1,13896092
2019,5,124780567,0.9,1,13896094
2019,5,124772045,7.8,1,13886306
2019,12,124775950,0.9,1,13901270
2019,5,124775976,3.8,1,13896114
2019,5,124776048,2.8,1,13901291
2019,5,124776182,1,1,13901319
2019,5,124776199,1.59,4,13901324
2019,15,124776242,1,11,13901332
2019,2,124780766,0.1,1,13896144
2019,12,124780812,0.5,1,13896154
2019,5,124780827,21,1,13901366
2019,5,124780847,2,1,13901383
2019,5,124772413,4.3,1,13901394
2019,12,124772429,0.53,1,13901402
2019,5,124776528,0.5,1,13901408
2019,5,124776624,3,1,13901422
2019,5,124771835,1,1,13901200
2019,5,124771857,1,1,13896064
2019,5,124780442,1,1,13886281
2019,12,124780544,0.3,1,13896089
2019,15,124772012,8.5,9,13886294
2019,12,124780549,0.9,1,13886296
2019,5,124775883,0.65,1,13901256
2019,5,124780599,1,1,13896101
2019,1,124780611,6,1,13896108
2019,5,124772116,1,1,13886331
2019,5,124780631,1,1,13896115
2019,5,124776146,16,1,13901309
2019,5,124780718,4.8,1,13896132
2019,5,124780809,2,1,13896153
2019,5,124780838,2,1,13896159
2019,5,124776671,0.5,1,13901429
2019,5,124780492,1,1,13896077
2019,5,124780538,1,1,13896088
2019,12,124780600,0.01,1,13896102
2019,4,124772105,0.1,1,13886327
2019,8,124772253,1,9,13886358
2019,5,124772363,1,1,13901368
2019,5,124776479,8,1,13901393
2019,5,124772433,1.9,1,13886395
2019,5,124780890,1.2,1,13896170
2019,5,124776699,0.6,1,13896184
2019,1,124776755,0.1,1,13901444
2019,15,124776797,5,9,13901456
2019,5,124772652,1.2,1,13886430
2019,5,124777010,3.1,1,13901502
2019,5,124777019,1,1,13896204
2019,12,124777077,0.6,1,13901522
2019,5,124777122,0.7,1,13901538
2019,16,124772867,11,9,13896213
2019,5,124781151,6,1,13896215
2019,5,124777283,26.9,1,13886478
2019,5,124781216,5.6,1,13896229
2019,12,124777382,1.7,1,13901596
2019,5,124781278,12.4,1,13886505
2019,5,124777447,21.5,1,13901615
2019,12,124781308,0.1,1,13896255
2019,5,124777510,12.4,1,13896256
2019,12,124781321,8.4,1,13886511
2019,12,124781339,0.7,1,13886514
2019,5,124781343,4.5,1,13896260
2019,4,124777666,0.1,1,13901663
2019,12,124781395,2.6,1,13896274
2019,12,124781455,1.73,1,13896282
2019,12,124777833,6,1,13901695
2019,5,124781518,0.5,1,13896291
2019,12,124773219,0.5,1,13886560
2019,5,124781655,1,1,13896317
2019,5,124781658,2.1,1,13896319
2019,5,124781669,2.3,1,13896322
2019,12,124781671,1,1,13896323
2019,16,124781678,1,9,13896324
2019,5,124781680,0.5,1,13896325
2019,8,124781727,7,9,13896332
2019,5,124781824,0.55,1,13896351
2019,12,124781833,16.8,1,13896352
2019,12,124781834,3.5,1,13901802
2019,5,124781848,2.52,1,13896354
2019,12,124781860,2.2,1,13896356
2019,5,124781864,0.5,1,13896357
2019,12,124778426,0.5,1,13896361
2019,12,124781877,9,1,13896362
2019,5,124781623,1.1,1,13896309
2019,12,124780443,1,1,13896067
2019,12,124780499,1,1,13886288
2019,5,124780504,50,1,13896079
2019,5,124780511,1,1,13896081
2019,12,124780612,1,1,13896109
2019,16,124780638,7,9,13896117
2019,5,124780661,0.7,1,13896122
2019,12,124780781,0.6,1,13896147
2019,12,124776386,3.82,1,13901358
2019,5,124776521,1,11,13901407
2019,12,124780973,1,1,13886405
2019,16,124780993,51.5,9,13901436
2019,5,124776771,1,1,13886423
2019,12,124776862,11.5,1,13896191
2019,4,124776880,1.3,1,13901470
2019,8,124781062,5,9,13896201
2019,5,124777007,0.8,1,13901501
2019,5,124777017,1305,1,13901503
2019,5,124777054,11.2,1,13901517
2019,5,124772806,1,1,13886457
2019,16,124772810,132,9,13896206
2019,16,124781124,1,9,13896209
2019,5,124777114,4.4,1,13901534
2019,15,124781152,0.5,9,13896216
2019,12,124777194,7.5,1,13896217
2019,12,124781176,1,11,13886471
2019,11,124777254,7,9,13901564
2019,5,124777275,0.8,1,13901569
2019,5,124781229,64,1,13901578
2019,5,124772959,3.22,1,13886495
2019,5,124777441,0.5,1,13901613
2019,12,124777458,2.8,1,13901622
2019,12,124777465,0.5,1,13901624
2019,12,124777553,1.1,1,13886513
2019,5,124781371,2.5,1,13901657
2019,12,124781378,1,1,13896270
2019,2,124781429,1,1,13896276
2019,5,124773089,1.14,1,13886534
2019,8,124777821,30,9,13901691
2019,5,124781486,9.8,1,13896286
2019,12,124777836,0.6,1,13901697
2019,5,124781506,1.8,1,13896288
2019,5,124777900,0.8,1,13901707
2019,5,124781547,2.7,1,13896295
2019,16,124773195,1,9,13896305
2019,1,124781629,0.6,1,13896311
2019,12,124781642,1,1,13896314
2019,5,124778080,2.4,1,13901751
2019,12,124773256,19.4,1,13886570
2019,12,124773284,6.1,3,13886577
2019,15,124781707,2,9,13896329
2019,8,124778178,1,11,13901778
2019,5,124773305,2,1,13886583
2019,5,124778217,1.09,1,13901787
2019,5,124781752,2.7,1,13901790
2019,5,124781762,1.8,1,13896340
2019,7,124781777,15,9,13896343
2019,5,124778274,3,1,13901794
2019,5,124781820,3.75,1,13896350
2019,5,124781884,7.7,1,13901822
2019,5,124781885,2,1,13896363
2019,5,124778471,1.3,1,13901825
2019,5,111889254,11,1,10589861
2019,5,111889264,2,1,10592867
2019,5,111879509,14,1,10592872
2019,12,111889971,0.7,1,10589982
2019,5,111880090,2.6,1,10589987
2019,5,116479588,1.5,1,11512480
2019,12,116479585,5.8,1,11512478
2019,15,116484571,1,9,11522475
2019,5,116484575,0.5,1,11522477
2019,12,116484579,2.6,1,11522480
2019,2,116484583,1,1,11522481
2019,5,124780396,1,1,13896056
2019,5,124771856,1,1,13886274
2019,12,124775672,69.8,1,13886282
2019,12,124775700,1,1,13901213
2019,12,124775716,1.5,1,13901216
2019,12,124771970,10,1,13886289
2019,5,124775781,11.6,1,13901232
2019,15,124775843,6,9,13886299
2019,12,124775882,14.7,1,13901255
2019,12,124775889,5.4,1,13901257
2019,16,124775893,1,9,13901258
2019,5,124775929,1,1,13901263
2019,16,124775944,3,9,13901267
2019,5,124775989,1,1,13901276
2019,5,124772143,1,1,13901282
2019,12,124776038,1,1,13901289
2019,5,124776054,0.6,1,13901293
2019,5,124776053,1,1,13901292
2019,5,124776072,1,1,13901297
2019,5,124776150,1.6,1,13901310
2019,16,124776171,1,9,13901313
2019,5,124776179,8.8,1,13901317
2019,12,124776193,0.85,1,13901323
2019,5,124776233,11.8,1,13901330
2019,5,124776240,1,1,13901331
2019,5,124776318,1,1,13901342
2019,12,124776419,0.7,1,13896157
2019,5,124780832,5,1,13901373
2019,5,124772406,11.75,1,13886390
2019,5,124776470,1,1,13901392
2019,13,124776483,1,11,13901396
2019,16,124776550,107,9,13901412
2019,12,124776610,7,1,13886401
2019,5,124776696,1.02,3,13901433
2019,16,124776734,7,9,13886416
2019,5,124776738,17.3,1,13901440
2019,11,124776769,4,9,13901446
2019,5,124772691,2.1,1,13896196
2019,16,124776899,9,9,13886440
2019,12,124776912,1,1,13901483
2019,12,124781056,5.4,1,13896200
2019,5,124776948,1,1,13886445
2019,5,124772755,0.59,1,13886449
2019,2,124776986,4,1,13901496
2019,5,124777037,1,1,13901514
2019,12,124779053,1,1,13901913
2019,1,124779074,1,1,13901917
2019,2,124779099,1,1,13901922
2019,5,124779177,2,1,13886725
2019,16,124774402,4,9,13886730
2019,5,124784890,2,9,13886760
2019,4,124785418,1,1,13896465
2019,12,124786151,3.1,1,13902097
2019,12,124786288,0.3,1,13902112
2019,5,124786293,0.5,1,13902113
2019,5,124783764,1,1,13896539
2019,16,124783866,1,11,13896553
2019,5,124784005,1.2,1,13902142
2019,4,124786596,21.7,1,13902144
2019,15,124794977,400,9,13896653
2019,5,124794978,0.5,1,13886932
2019,1,124787549,0.2,1,13886935
2019,5,124787551,4,1,13902234
2019,5,124787570,0.4,1,13902237
2019,5,124791910,0.5,1,13886940
2019,5,124791924,1.2,1,13886941
2019,5,124787584,4.1,1,13902239
2019,5,124795147,1.5,1,13896669
2019,12,124792049,6.4,1,13896671
2019,5,124787653,5.3,1,13902243
2019,5,124795195,1,1,13896673
2019,5,124787666,18.1,1,13902244
2019,5,111876391,2,1,10597223
2019,4,124792119,0.5,1,13886957
2019,2,124795247,0.62,1,13886958
2019,5,124795291,1,1,13902246
2019,5,124792436,1,1,13886983
2019,4,124792442,1.8,1,13886984
2019,5,124795606,2,1,13896704
2019,1,124787876,3,1,13902263
2019,5,124788013,1,1,13902270
2019,5,124788053,2,1,13902272
2019,10,124795969,1,7,13896729
2019,5,124792889,1,11,13896730
2019,5,111868649,1,1,10597434
2019,12,124247601,6.07,1,13809452
2019,5,124251092,0.7,1,13809453
2019,12,124247635,1,11,13813677
2019,8,124247712,9,9,13813692
2019,5,124251272,1,11,13809475
2019,10,124247727,1,11,13813693
2019,5,124255125,3.25,1,13805115
2019,16,124247825,1,11,13813713
2019,5,124255207,1,11,13813717
2019,12,124251544,1,11,13809530
2019,5,124251610,0.48,1,13809549
2019,12,124251727,0.24,1,13809583
2019,5,124255428,1,11,13809595
2019,5,124248075,1,1,13813764
2019,14,124255447,1,11,13813765
2019,5,124251827,1,11,13809608
2019,5,124251891,0.47,1,13809624
2019,5,124248152,1,11,13813782
2019,12,124255524,1,11,13809632
2019,5,124251978,1,11,13809641
2019,5,124255576,1,1,13809646
2019,5,124252044,1.91,1,13813796
2019,5,124248237,1,11,13805221
2019,16,124252107,1,11,13809663
2019,5,124252184,1,11,13809678
2019,5,124252252,48.61,1,13809686
2019,5,124248374,0.99,1,13813830
2019,5,118320971,13,1,11965579
2019,5,118320947,15,1,11965574
2019,5,118320974,2.8,1,11965580
2019,5,118320923,17.1,1,11965572
2019,5,118316974,1.8,1,11960448
2019,17,118316980,5,9,11960449
2019,5,118316728,100,1,11960422
2019,5,118320945,5,1,11965573
2019,8,118320965,6,9,11965577
2019,2,124245186,0.45,1,13813201
2019,5,124245328,0.82,1,13813213
2019,5,124237994,1,11,13809006
2019,5,124246069,0.66,1,13809027
2019,16,124246090,1,11,13813350
2019,5,124238143,1,11,13804709
2019,5,124246202,3,1,13813376
2019,5,124246228,1,3,13813385
2019,5,124246249,2,1,13813387
2019,5,124244276,0.91,1,13804758
2019,8,124244483,42.5,9,13813441
2019,16,124244494,9,9,13809169
2019,12,124238582,1.78,1,13804806
2019,5,124249580,1,11,13809188
2019,5,124246551,0.28,1,13813464
2019,5,124249671,0.26,1,13809207
2019,5,124246658,1,1,13813488
2019,12,124249848,1,1,13809229
2019,5,124238866,1,3,13804869
2019,1,124238940,1,11,13813509
2019,5,124238969,2.39,1,13804884
2019,12,124250067,1,11,13809266
2019,5,124239152,0.55,1,13804916
2019,12,124246943,15.06,1,13813548
2019,5,124250229,1,11,13813555
2019,5,124247090,2.5,1,13809315
2019,5,124248623,1,11,13813910
2019,5,124248638,12.13,1,13813914
2019,5,124248647,1,11,13813916
2019,8,124248663,1,11,13805376
2019,5,124252699,2.76,1,13809820
2019,2,124252706,12.17,1,13813924
2019,16,124256135,1,11,13805385
2019,5,124248723,0.15,1,13809829
2019,5,124248731,0.11,1,13813941
2019,5,124248737,1,11,13813944
2019,5,124248756,0.1,1,13813951
2019,12,124256220,0.31,1,13805413
2019,5,124248432,0.22,1,13805279
2019,12,124252408,1,11,13805282
2019,5,124252412,1,11,13805286
2019,5,124252480,1,11,13809760
2019,4,124255904,1,11,13809763
2019,5,124252501,0.2,1,13809768
2019,5,124255982,1,11,13805335
2019,5,124252561,1,1,13813890
2019,5,124256041,1,11,13813908
2019,5,124241767,1,3,13808676
2019,12,123829782,12,1,13682523
2019,5,123834704,0.3,1,13682525
2019,5,123829801,1,3,13687487
2019,17,123829811,16,5,13682526
2019,12,123829819,1,1,13682528
2019,12,123834759,0.5,1,13687498
2019,5,123834774,8.8,1,13687501
2019,8,123811310,3,9,13668875
2019,16,123829896,1,9,13682538
2019,15,123829904,1.5,9,13682539
2019,5,124250089,1,11,13813536
2019,1,124250182,1,11,13804914
2019,5,124239287,0.54,1,13804943
2019,5,124250583,0.65,1,13809354
2019,16,124247267,1,11,13813602
2019,5,124247276,22.88,1,13809362
2019,15,124254612,1,11,13805008
2019,8,124247344,1,11,13813613
2019,5,124254634,1,11,13805012
2019,12,124247376,6.95,1,13813620
2019,5,124248533,61.85,1,13813882
2019,5,124252527,1,11,13813883
2019,5,124255956,1.19,1,13805328
2019,12,124252538,1,11,13809778
2019,5,124248555,1,11,13813887
2019,5,124255980,1.27,1,13805334
2019,5,124255986,1,1,13813888
2019,5,124252562,1,11,13809789
2019,5,124248568,2.1,1,13805340
2019,17,124256004,400,9,13805345
2019,8,124256008,1,11,13813892
2019,5,124252589,2.77,1,13805348
2019,5,124256028,0.1,1,13805356
2019,5,124252613,1,11,13809799
2019,12,124256034,1,11,13805358
2019,16,124248608,1,11,13813905
2019,16,124248610,1,11,13813906
2019,5,124252628,4,1,13809804
2019,11,124252665,1,11,13809813
2019,8,124252679,1,11,13809818
2019,12,124248671,2.44,1,13805381
2019,5,124256103,1,1,13805382
2019,5,124248707,4.05,1,13805388
2019,5,124256151,1,11,13805392
2019,5,124252744,6.02,1,13805395
2019,5,124252747,0.48,1,13809827
2019,5,124252754,0.49,1,13809830
2019,5,124256165,1.09,1,13805397
2019,5,124252760,0.2,1,13809832
2019,5,124252761,0.36,1,13809833
2019,16,124252762,0.5,9,13809834
2019,5,124252769,4.74,1,13809836
2019,5,124252772,0.37,1,13809838
2019,5,124252773,2.19,1,13809839
2019,5,124256194,0.41,1,13805405
2019,12,124252788,1,11,13809843
2019,5,124252790,1,11,13813947
2019,5,124252792,3.86,1,13809844
2019,5,124252800,1.16,1,13809846
2019,5,124256227,12.57,1,13809847
2019,5,124256228,0.31,1,13805415
2019,5,124252804,0.98,1,13813954
