"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,133531512,121730444,1,4,,,,5,44,"M",1,2,"R",44,0
2019,133541727,121745694,1,4,,,,5,40,"F",2,2,"R",40,0
2019,133536770,121746314,3,4,,,,5,34,"F",2,2,"R",34,0
2019,133541726,121746314,1,4,,,,5,45,"F",2,2,"R",45,0
2019,133541728,121746314,2,4,,,,5,54,"F",2,2,"R",54,0
2019,133531528,121745704,1,4,,,,5,37,"M",2,3,"R",37,0
2019,133531532,121730461,1,8,,,,,,"",,,"",,
2019,133531539,121730468,1,8,,,,,,"",,,"",,
2019,133536789,121730473,1,4,,,,5,65,"M",1,2,"R",65,0
2019,133531548,121730477,1,4,,,,5,37,"F",1,2,"R",37,0
2019,133536804,121730483,1,8,,,,,,"",,,"",,
2019,133531554,121730487,1,4,,,,5,40,"M",2,2,"R",40,0
2019,133531561,121730494,1,4,,,,5,42,"F",2,2,"R",42,0
2019,133536838,121730514,1,1,,,,,,"",,,"",,
2019,133531590,121730522,1,1,,,,,,"",,,"",,
2019,133531592,121745793,1,8,,,,,,"",,,"",,
2019,133541860,121745810,1,4,,,,5,41,"M",2,2,"R",41,0
2019,133531610,121730538,1,4,,,,5,58,"F",1,2,"R",58,0
2019,133536894,121746432,1,4,,,,5,67,"M",1,2,"R",67,0
2019,133531632,121730557,1,4,,,,5,71,"F",1,2,"R",71,0
2019,133531643,121730567,1,4,,,,5,28,"F",1,2,"R",28,0
2019,133531644,121745879,1,8,,,,,,"",,,"",,
2019,133531671,121730585,1,1,,,,,,"",,,"",,
2019,133541967,121745914,1,4,,,,5,37,"M",1,2,"R",37,0
2019,133531676,121730589,1,4,,,,5,29,"F",2,2,"R",29,0
2019,133531678,121730591,2,4,,,,5,38,"F",1,2,"R",38,0
2019,133531698,121730609,1,4,,,,5,23,"M",1,2,"R",23,0
2019,133531705,121730616,1,8,,,,,,"",,,"",,
2019,133531706,121730616,2,4,,,,5,24,"M",2,2,"R",24,0
2019,133542028,121745971,1,4,,,,5,52,"F",2,2,"R",52,0
2019,133531713,121730621,1,4,,,,5,44,"F",2,2,"R",44,0
2019,133542066,121746013,1,8,,,,,,"",,,"",,
2019,133531737,121730640,2,4,,,,5,17,"M",1,2,"R",17,0
2019,133531736,121730640,1,4,,,,5,17,"M",1,2,"R",17,0
2019,133531748,121730650,1,4,,,,5,27,"F",1,2,"R",27,0
2019,133542111,121746055,1,4,,,,5,55,"M",1,2,"R",55,0
2019,133537090,121746610,1,8,,,,,,"",,,"",,
2019,133537110,121730681,2,4,,,,4,,"U",0,3,"U",,
2019,133537118,121746098,1,8,,,,,,"",,,"",,
2019,133531798,121730695,1,4,,,,5,35,"F",1,3,"R",35,0
2019,133531802,121730699,1,8,,,,,,"",,,"",,
2019,133542206,121730715,1,4,,,,5,19,"M",1,2,"R",19,0
2019,133531818,121730720,1,8,,,,,,"",,,"",,
2019,133531829,121730731,1,4,,,,5,48,"F",1,2,"R",48,0
2019,133537222,121746722,1,4,,,,5,38,"F",1,2,"R",38,0
2019,133537229,121746730,1,8,,,,,,"",,,"",,
2019,133542297,121730773,2,3,,,,,,"",,,"",,
2019,133531885,121730777,1,8,,,,,,"",,,"",,
2019,133531891,121730781,1,4,,,,5,23,"M",1,2,"R",23,0
2019,133531897,121730786,1,1,,,,,,"",,,"",,
2019,133542320,121730793,1,4,,,,5,37,"M",2,2,"R",37,0
2019,133531910,121730803,1,4,,,,3,,"M",1,2,"R",,
2019,133531918,121730810,1,1,,,,,,"",,,"",,
2019,133542351,121751271,1,1,,,,,,"",,,"",,
2019,133531944,121730831,1,4,,,,5,36,"M",1,2,"R",36,0
2019,133537299,121746798,1,4,,,,5,41,"M",2,2,"R",41,0
2019,133531965,121730851,1,4,,,,5,30,"F",1,2,"R",30,0
2019,133531978,121730865,1,4,,,,5,64,"M",2,2,"R",64,0
2019,133531985,121730869,1,4,,,,5,68,"M",1,2,"R",68,0
2019,133542430,121751349,1,8,,,,,,"",,,"",,
2019,133542436,121746850,1,4,,,,5,63,"F",1,2,"R",63,0
2019,133532006,121730885,2,4,,,,5,37,"M",1,2,"R",37,0
2019,133532005,121730885,1,4,,,,5,30,"F",1,2,"R",30,0
2019,133532007,121730886,1,4,,,,5,39,"F",1,2,"R",39,0
2019,133532023,121730902,1,4,,,,5,41,"M",1,2,"R",41,0
2019,133542492,121730916,1,8,,,,,,"",,,"",,
2019,133532041,121730924,1,8,,,,,,"",,,"",,
2019,133542518,121730931,2,4,,,,5,20,"F",2,2,"R",20,0
2019,133532048,121730931,3,4,,,,5,55,"F",2,2,"R",55,0
2019,133532053,121730937,1,4,,,,5,68,"M",1,2,"R",68,0
2019,133532055,121730940,1,1,,,,,,"",,,"",,
2019,133542542,121751452,1,4,,,,5,53,"F",1,2,"R",53,0
2019,133532084,121730961,1,4,,,,5,25,"M",1,1,"N",25,0
2019,133532086,121730963,1,4,,,,5,57,"F",1,2,"R",57,0
2019,133537460,121730966,1,4,,,,5,44,"M",1,2,"R",44,0
2019,133532095,121730972,1,8,,,,,,"",,,"",,
2019,133537482,121730983,1,1,,,,,,"",,,"",,
2019,133542637,121751534,1,1,,,,,,"",,,"",,
2019,133537501,121746968,1,1,,,,,,"",,,"",,
2019,133542659,121751558,1,4,,,,5,18,"M",2,2,"N",18,0
2019,133532147,121731019,1,4,,,,5,20,"F",1,2,"R",20,0
2019,133532150,121731022,1,4,,,,5,32,"F",2,2,"R",32,0
2019,133532156,121731028,2,4,,,,5,19,"M",2,2,"R",19,0
2019,133542685,121731028,1,4,,,,5,28,"M",1,2,"R",28,0
2019,133532175,121731042,1,4,,,,5,15,"M",2,2,"R",15,0
2019,133532189,121731058,1,1,,,,,,"",,,"",,
2019,133537575,121731072,1,8,,,,,,"",,,"",,
2019,133532219,121731080,1,4,,,,5,29,"F",1,2,"R",29,0
2019,133542765,121751660,1,4,,,,5,55,"F",2,2,"R",55,0
2019,133532233,121731090,1,4,,,,5,29,"F",2,2,"R",29,0
2019,133532242,121731097,1,4,,,,5,18,"F",1,2,"R",18,0
2019,133532243,121731097,2,4,,,,5,18,"M",1,2,"R",18,0
2019,133532255,121756107,2,4,,,,5,33,"F",1,2,"R",33,0
2019,133532254,121756107,1,4,,,,5,49,"F",1,2,"R",49,0
2019,133537616,121747068,1,4,,,,5,37,"F",1,2,"R",37,0
2019,133542816,121751704,1,8,,,,,,"",,,"",,
2019,133532280,121756131,3,4,,,,5,6,"F",2,2,"R",6,0
2019,133532282,121756131,5,8,,,,,,"",,,"",,
2019,133532279,121756131,2,4,,,,5,29,"F",2,2,"R",29,0
2019,133532281,121756131,4,4,,,,5,5,"M",2,2,"R",5,0
2019,133537630,121756131,1,4,,,,5,16,"M",2,2,"R",16,0
2019,133532292,121756141,1,4,,,,5,55,"M",1,2,"R",55,0
2019,133537649,121756147,1,8,,,,,,"",,,"",,
2019,133537666,121756153,1,4,,,,5,21,"M",1,2,"R",21,0
2019,133532309,121756157,1,4,,,,5,41,"F",1,2,"R",41,0
2019,133532313,121756165,1,4,,,,5,49,"F",1,2,"R",49,0
2019,133532326,121756180,1,4,,,,5,28,"F",1,2,"R",28,0
2019,133532353,121756206,1,4,,,,5,48,"F",1,2,"R",48,0
2019,133542990,121751856,1,4,,,,5,33,"M",2,2,"R",33,0
2019,133532372,121756222,1,1,,,,,,"",,,"",,
2019,133532377,121756228,1,4,,,,5,47,"M",2,2,"R",47,0
2019,133532382,121756233,1,4,,,,5,33,"F",1,2,"R",33,0
2019,133537768,121747216,1,4,,,,5,23,"F",1,2,"R",23,0
2019,133532403,121756252,1,8,,,,,,"",,,"",,
2019,133532415,121756265,2,4,,,,5,31,"M",1,2,"R",31,0
2019,133532417,121756266,1,8,,,,,,"",,,"",,
2019,133543078,121751935,1,4,,,,5,31,"M",2,2,"R",31,0
2019,133532449,121751943,1,4,,,,5,39,"M",2,2,"R",39,0
2019,133532450,121751943,2,4,,,,5,34,"F",2,2,"R",34,0
2019,133537816,121747264,2,4,,,,5,54,"F",1,2,"R",54,0
2019,133543114,121756315,2,4,,,,5,69,"F",1,2,"R",69,0
2019,133532474,121756315,1,4,,,,5,56,"M",1,2,"R",56,0
2019,133537832,121751968,2,4,,,,5,42,"F",1,2,"R",42,0
2019,133537837,121756327,1,8,,,,,,"",,,"",,
2019,133532505,121756351,1,1,,,,,,"",,,"",,
2019,133543164,121752005,1,4,,,,5,25,"M",2,2,"R",25,0
2019,133537870,121752011,1,4,,,,5,34,"F",1,2,"R",34,0
2019,133543177,121752016,1,4,,,,5,55,"F",1,3,"R",55,0
2019,133537878,121752020,1,4,,,,5,40,"F",2,2,"R",40,0
2019,133543189,121752025,1,4,,,,5,35,"F",1,2,"R",35,0
2019,133543193,121756377,1,4,,,,5,76,"M",2,2,"R",76,0
2019,133543229,121752063,1,4,,,,5,31,"M",1,2,"R",31,0
2019,133543231,121752063,2,4,,,,5,28,"F",1,2,"R",28,0
2019,133543237,121752067,2,4,,,,5,26,"F",1,2,"R",26,0
2019,133543236,121752067,1,4,,,,5,36,"M",1,2,"R",36,0
2019,133543249,121756404,1,4,,,,5,72,"M",1,2,"R",72,0
2019,133543254,121752080,1,4,,,,5,56,"M",1,2,"R",56,0
2019,132997945,121261197,1,4,,,,5,17,"F",2,2,"R",17,0
2019,132997949,121266139,1,4,,,,5,59,"F",1,2,"U",59,0
2019,132992653,121261203,1,8,,,,,,"",,,"",,
2019,132992668,121261215,1,4,,,,5,24,"F",2,,"",24,0
2019,132992672,121266153,1,4,,,,5,53,"M",2,2,"R",53,0
2019,133532582,121752090,1,1,,,,,,"",,,"",,
2019,133532589,121756431,1,4,,,,5,39,"F",1,2,"R",39,0
2019,133543282,121756435,1,1,,,,,,"",,,"",,
2019,133543287,121752106,1,8,,,,,,"",,,"",,
2019,133532607,121756449,1,4,,,,5,82,"F",1,2,"R",82,0
2019,133547966,121756453,1,4,,,,5,38,"F",1,2,"R",38,0
2019,133543319,121752134,1,1,,,,,,"",,,"",,
2019,133532628,121756469,1,1,,,,,,"",,,"",,
2019,133543340,121752151,1,4,,,,5,65,"M",1,2,"N",65,0
2019,133532633,121756474,1,8,,,,,,"",,,"",,
2019,133532642,121756486,1,8,,,,,,"",,,"",,
2019,133543363,121752178,1,4,,,,5,29,"M",1,2,"R",29,0
2019,133548024,121756494,1,1,,,,,,"",,,"",,
2019,133532663,121756501,1,4,,,,5,29,"M",2,2,"R",29,0
2019,133543409,121752219,1,8,,,,,,"",,,"",,
2019,133532688,121756523,1,1,,,,,,"",,,"",,
2019,133532695,121756530,1,4,,,,5,38,"F",1,2,"U",38,0
2019,133532696,121756530,2,4,,,,5,14,"F",1,2,"R",14,0
2019,133532708,121756539,1,4,,,,5,44,"M",1,2,"R",44,0
2019,133532715,121756544,1,4,,,,5,68,"F",1,2,"R",68,0
2019,133532723,121756552,1,8,,,,,,"",,,"",,
2019,133548073,121756554,1,4,,,,5,18,"M",1,2,"R",18,0
2019,133543483,121747504,1,4,,,,5,69,"M",1,2,"R",69,0
2019,133548087,121747509,1,1,,,,,,"",,,"",,
2019,133532734,121747515,1,4,,,,5,24,"M",1,2,"R",24,0
2019,133543517,121756575,1,4,,,,5,57,"M",1,2,"R",57,0
2019,133543528,121752323,1,4,,,,5,46,"M",1,2,"R",46,0
2019,133548115,121747536,1,4,,,,5,31,"M",1,2,"R",31,0
2019,133543546,121756584,1,4,,,,5,46,"F",1,2,"N",46,0
2019,133543554,121752343,1,4,,,,5,30,"M",1,2,"R",30,0
2019,133548128,121756594,1,4,,,,5,46,"M",1,2,"R",46,0
2019,133532772,121752361,1,4,,,,5,25,"F",2,2,"R",25,0
2019,133543581,121756598,3,1,,,,,,"",,,"",,
2019,133543580,121756598,1,4,,,,5,36,"F",2,2,"R",36,0
2019,133543599,121756609,1,8,,,,,,"",,,"",,
2019,133532787,121756619,1,4,,,,5,20,"F",1,2,"R",20,0
2019,133532791,121752389,1,8,,,,,,"",,,"",,
2019,133532807,121756634,1,4,,,,5,50,"F",1,2,"R",50,0
2019,133532816,121756644,1,1,,,,,,"",,,"",,
2019,133543673,121756650,1,4,,,,5,25,"F",2,2,"R",25,0
2019,133548193,121747614,1,4,,,,5,59,"M",1,2,"R",59,0
2019,133532825,121747614,2,4,,,,5,12,"F",1,2,"R",12,0
2019,133548200,121747620,1,4,,,,5,19,"F",1,2,"N",19,0
2019,133532837,121756664,1,4,,,,5,35,"F",2,2,"R",35,0
2019,133548243,121747664,1,4,,,,5,36,"F",1,2,"R",36,0
2019,133532868,121756692,1,4,,,,5,37,"F",2,3,"R",37,0
2019,133532873,121756696,1,4,,,,5,33,"F",1,2,"R",33,0
2019,133532888,121756709,1,4,,,,5,28,"M",1,2,"R",28,0
2019,133548291,121747706,1,4,,,,5,25,"F",1,2,"R",25,0
2019,133548292,121747706,2,4,,,,5,51,"F",1,2,"R",51,0
2019,133552908,121756726,1,8,,,,,,"",,,"",,
2019,133552911,121756728,1,4,,,,5,36,"M",1,2,"R",36,0
2019,133548322,121747729,1,1,,,,,,"",,,"",,
2019,133543855,121752603,1,1,,,,,,"",,,"",,
2019,133552934,121756751,1,8,,,,,,"",,,"",,
2019,133548339,121756757,1,8,,,,,,"",,,"",,
2019,133552950,121756765,1,4,,,,5,38,"M",1,2,"R",38,0
2019,133552953,121752637,1,4,,,,5,35,"F",2,2,"R",35,0
2019,133552954,121756768,1,1,,,,,,"",,,"",,
2019,133548357,121747762,1,4,,,,5,37,"F",2,2,"R",37,0
2019,133552967,121756776,1,4,,,,5,53,"M",1,2,"R",53,0
2019,133552970,121756778,1,4,,,,5,28,"M",1,2,"R",28,0
2019,133552979,121756786,1,4,,,,5,35,"M",1,2,"N",35,0
2019,133552985,121747787,1,8,,,,,,"",,,"",,
2019,133543927,121752675,1,1,,,,,,"",,,"",,
2019,133552988,121756794,1,4,,,,5,23,"M",1,2,"R",23,0
2019,133548404,121747804,1,8,,,,,,"",,,"",,
2019,133548406,121747806,1,1,,,,,,"",,,"",,
2019,133553000,121756805,1,4,,,,5,20,"F",1,2,"R",20,0
2019,133548417,121747821,1,1,,,,,,"",,,"",,
2019,133548441,121752732,1,4,,,,5,59,"F",1,2,"R",59,0
2019,133553015,121756818,1,8,,,,,,"",,,"",,
2019,133543992,121752739,1,8,,,,,,"",,,"",,
2019,133553022,121756824,2,4,,,,5,80,"F",1,2,"R",80,0
2019,133553021,121756824,1,4,,,,5,49,"M",1,2,"N",49,0
2019,133548458,121756825,1,8,,,,,,"",,,"",,
2019,133548478,121747868,1,8,,,,,,"",,,"",,
2019,133553035,121756839,1,4,,,,5,19,"M",2,2,"R",19,0
2019,133544022,121752769,1,4,,,,5,41,"M",1,2,"R",41,0
2019,133553044,121747893,1,4,,,,5,34,"M",2,2,"U",34,0
2019,133553046,121747893,2,8,,,,,,"",,,"",,
2019,133544056,121752793,1,4,,,,5,15,"M",1,2,"R",15,0
2019,133553053,121752800,1,4,,,,5,43,"F",1,2,"R",43,0
2019,133553059,121756867,1,4,,,,5,89,"F",1,2,"R",89,0
2019,133553071,121756877,1,4,,,,5,52,"M",1,2,"N",52,0
2019,133553075,121756881,1,1,,,,,,"",,,"",,
2019,133548556,121747938,1,8,,,,,,"",,,"",,
2019,133553086,121756895,1,4,,,,5,54,"F",1,2,"R",54,0
2019,133544141,121752858,1,8,,,,,,"",,,"",,
2019,133544146,121756901,1,8,,,,,,"",,,"",,
2019,133553100,121752871,1,4,,,,5,48,"F",1,2,"R",48,0
2019,133553105,121756908,1,8,,,,,,"",,,"",,
2019,133544160,121756910,1,4,,,,5,41,"F",1,2,"R",41,0
2019,133553107,121756912,1,8,,,,,,"",,,"",,
2019,133544167,121756913,1,4,,,,5,25,"F",2,2,"R",25,0
2019,133553113,121756919,1,4,,,,5,23,"F",1,2,"R",23,0
2019,133548597,121756924,1,4,,,,5,19,"M",2,2,"R",19,0
2019,133553123,121752897,1,8,,,,,,"",,,"",,
2019,133553131,121756935,1,4,,,,5,36,"F",2,2,"R",36,0
2019,133553136,121756940,1,4,,,,5,53,"F",1,2,"R",53,0
2019,133548621,121756949,1,4,,,,5,50,"M",1,2,"R",50,0
2019,133548625,121752926,1,8,,,,,,"",,,"",,
2019,133548628,121748012,1,8,,,,,,"",,,"",,
2019,133553150,121748018,1,4,,,,5,28,"M",2,2,"R",28,0
2019,133548638,121748018,2,4,,,,5,63,"M",2,2,"R",63,0
2019,133553152,121756960,1,1,,,,,,"",,,"",,
2019,133548648,121752944,1,8,,,,,,"",,,"",,
2019,133553159,121756965,1,4,,,,5,15,"F",2,2,"R",15,0
2019,133553160,121756966,1,4,,,,5,34,"F",1,2,"R",34,0
2019,133553164,121756969,1,1,,,,,,"",,,"",,
2019,133553190,121756989,1,4,,,,5,40,"M",1,2,"R",40,0
2019,133548682,121756991,1,4,,,,5,39,"M",1,2,"R",39,0
2019,133544299,121753000,1,8,,,,,,"",,,"",,
2019,133553208,121753007,1,1,,,,,,"",,,"",,
2019,133553220,121757018,1,4,,,,5,32,"M",2,2,"R",32,0
2019,133553225,121757023,1,4,,,,5,22,"F",1,2,"R",22,0
2019,133544343,121753043,1,4,,,,5,32,"M",1,2,"R",32,0
2019,133553229,121757029,1,1,,,,,,"",,,"",,
2019,133548748,121757035,1,8,,,,,,"",,,"",,
2019,133553245,121757043,1,4,,,,5,26,"F",2,2,"R",26,0
2019,133553251,121757047,1,4,,,,5,20,"M",2,2,"R",20,0
2019,133544385,121757049,1,4,,,,5,27,"M",1,2,"R",27,0
2019,133553259,121753087,1,4,,,,5,35,"M",1,2,"R",35,0
2019,133548783,121748135,2,4,,,,4,,"U",0,3,"U",,
2019,133548782,121748135,1,4,,,,5,64,"M",2,2,"R",64,0
2019,133544397,121748137,1,8,,,,,,"",,,"",,
2019,133544415,121757064,1,4,,,,5,26,"M",2,2,"R",26,0
2019,133544428,121753125,1,4,,,,5,63,"M",1,2,"R",63,0
2019,133553281,121757077,1,4,,,,5,29,"M",1,2,"R",29,0
2019,133553284,121757079,1,1,,,,,,"",,,"",,
2019,133553286,121748163,1,1,,,,,,"",,,"",,
2019,133553294,121757089,1,4,,,,5,50,"F",2,2,"R",50,0
2019,133548827,121748174,1,4,,,,5,55,"F",1,2,"R",55,0
2019,133548839,121748184,1,8,,,,,,"",,,"",,
2019,133553307,121757103,1,8,,,,,,"",,,"",,
2019,133544473,121753164,2,4,,,,5,20,"F",1,2,"N",20,0
2019,133544472,121753164,1,4,,,,5,18,"F",1,2,"R",18,0
2019,133548857,121748202,1,4,,,,5,57,"F",1,2,"R",57,0
2019,133548861,121748208,1,4,,,,5,77,"M",1,2,"R",77,0
2019,133553325,121757119,1,8,,,,,,"",,,"",,
2019,133553333,121757126,1,8,,,,,,"",,,"",,
2019,133553337,121757129,1,4,,,,5,17,"F",1,2,"R",17,0
2019,133553345,121757135,1,4,,,,5,21,"F",2,2,"R",21,0
2019,133553357,121757143,1,4,,,,5,21,"M",1,2,"R",21,0
2019,133553361,121757147,1,4,,,,5,45,"F",1,2,"R",45,0
2019,133553364,121757151,1,4,,,,5,41,"F",2,2,"R",41,0
2019,133548913,121748252,1,8,,,,,,"",,,"",,
2019,133544545,121753224,1,4,,,,5,51,"F",1,2,"R",51,0
2019,133544547,121753226,1,4,,,,5,11,"F",2,2,"N",11,0
2019,133548925,121757164,1,8,,,,,,"",,,"",,
2019,133544572,121757178,1,4,,,,5,41,"F",1,2,"R",41,0
2019,133553405,121757190,1,4,,,,5,54,"F",1,2,"R",54,0
2019,133548960,121748297,1,1,,,,,,"",,,"",,
2019,133544585,121748299,1,8,,,,,,"",,,"",,
2019,133553409,121757193,1,4,,,,5,58,"F",1,2,"R",58,0
2019,133553410,121757193,2,4,,,,5,63,"M",1,2,"R",63,0
2019,133544592,121753260,1,8,,,,,,"",,,"",,
2019,133553420,121757201,1,4,,,,5,34,"F",1,2,"R",34,0
2019,133548975,121748320,1,8,,,,,,"",,,"",,
2019,133544601,121753265,1,4,,,,5,20,"F",1,1,"R",20,0
2019,133553429,121757208,1,4,,,,5,67,"M",1,2,"R",67,0
2019,133548990,121748332,1,4,,,,5,51,"M",2,2,"R",51,0
2019,133553436,121757212,1,4,,,,5,57,"F",1,2,"R",57,0
2019,133553437,121757212,2,4,,,,5,58,"M",1,2,"R",58,0
2019,133548997,121753289,1,4,,,,5,41,"M",1,1,"R",41,0
2019,133553456,121757225,1,4,,,,5,56,"M",1,2,"R",56,0
2019,133553457,121757225,2,8,,,,,,"",,,"",,
2019,133553460,121757229,1,8,,,,,,"",,,"",,
2019,133553472,121757239,1,4,,,,5,24,"M",1,2,"R",24,0
2019,133553480,121757250,1,4,,,,5,31,"M",1,1,"R",31,0
2019,133544677,121757262,1,4,,,,5,56,"M",1,2,"R",56,0
2019,133553496,121757266,1,4,,,,5,78,"F",2,2,"R",78,0
2019,133544686,121753337,1,8,,,,,,"",,,"",,
2019,133553508,121748419,1,8,,,,,,"",,,"",,
2019,133549083,121757277,1,8,,,,,,"",,,"",,
2019,133553533,121757290,2,4,,,,5,19,"M",2,2,"R",19,0
2019,133553532,121757290,1,4,,,,5,32,"M",1,2,"R",32,0
2019,133553534,121753368,1,4,,,,5,50,"F",1,2,"N",50,0
2019,133544731,121757297,1,8,,,,,,"",,,"",,
2019,133553540,121757299,1,8,,,,,,"",,,"",,
2019,133544742,121753380,1,4,,,,5,34,"F",1,2,"R",34,0
2019,133553549,121757305,1,1,,,,,,"",,,"",,
2019,133553569,121757323,1,1,,,,,,"",,,"",,
2019,133549179,121748514,1,4,,,,5,36,"F",1,2,"N",36,0
2019,133549180,121748514,2,4,,,,5,43,"M",1,2,"R",43,0
2019,133553581,121757337,1,4,,,,5,36,"F",2,2,"N",36,0
2019,133553587,121757343,1,4,,,,5,44,"F",1,1,"R",44,0
2019,133553593,121757347,1,4,,,,5,49,"F",1,2,"R",49,0
2019,133553599,121757350,1,4,,,,5,31,"F",1,1,"R",31,0
2019,133544793,121753417,1,4,,,,5,23,"F",2,2,"R",23,0
2019,133544794,121753417,2,4,,,,5,23,"F",2,2,"R",23,0
2019,133553613,121757364,1,8,,,,,,"",,,"",,
2019,133553625,121757376,1,4,,,,5,28,"M",2,2,"R",28,0
2019,133553628,121757379,1,4,,,,5,63,"F",2,2,"N",63,0
2019,133553633,121757383,1,4,,,,5,56,"F",1,2,"N",56,0
2019,133553637,121757387,1,4,,,,5,50,"F",1,2,"N",50,0
2019,133553638,121757388,1,4,,,,5,57,"F",1,2,"R",57,0
2019,133553652,121757399,1,4,,,,5,31,"M",1,2,"R",31,0
2019,133544840,121753453,1,4,,,,5,79,"F",1,2,"R",79,0
2019,133553659,121757404,1,4,,,,5,70,"M",2,2,"N",70,0
2019,133553667,121757408,1,1,,,,,,"",,,"",,
2019,133544852,121753463,1,1,,,,,,"",,,"",,
2019,133553674,121753471,1,4,,,,5,62,"M",1,2,"R",62,0
2019,133553681,121757419,2,4,,,,5,17,"M",2,2,"R",17,0
2019,133553679,121757419,1,4,,,,5,34,"M",1,2,"R",34,0
2019,133549305,121753478,1,8,,,,,,"",,,"",,
2019,133553692,121757431,1,4,,,,5,66,"F",1,2,"N",66,0
2019,133553710,121757445,1,8,,,,,,"",,,"",,
2019,133553716,121757449,1,8,,,,,,"",,,"",,
2019,133553718,121757451,1,4,,,,5,58,"M",2,2,"R",58,0
2019,133553722,121757455,1,4,,,,5,68,"F",1,2,"N",68,0
2019,133553735,121757468,1,4,,,,5,47,"M",1,2,"R",47,0
2019,133553741,121757472,1,4,,,,5,27,"M",1,2,"R",27,0
2019,133549360,121748690,1,8,,,,,,"",,,"",,
2019,133553748,121757481,1,8,,,,,,"",,,"",,
2019,133553753,121757486,1,4,,,,5,5,"F",1,2,"N",5,0
2019,133553762,121757495,1,4,,,,5,55,"F",2,2,"R",55,0
2019,133553765,121757499,1,8,,,,,,"",,,"",,
2019,133553766,121757500,1,1,,,,,,"",,,"",,
2019,133553779,121757513,1,1,,,,,,"",,,"",,
2019,133553782,121757515,1,4,,,,5,50,"M",1,2,"R",50,0
2019,133553785,121757518,1,4,,,,5,49,"F",4,2,"R",49,0
2019,133553787,121757520,1,4,,,,4,,"M",1,2,"R",,
2019,133553797,121757527,1,4,,,,5,54,"F",2,2,"N",54,0
2019,133553799,121757529,1,4,,,,5,20,"F",2,2,"R",20,0
2019,133553804,121757533,2,8,,,,,,"",,,"",,
2019,133553803,121757533,1,4,,,,5,68,"M",1,2,"R",68,0
2019,133549454,121757540,1,8,,,,,,"",,,"",,
2019,133553810,121757541,1,4,,,,5,36,"F",1,2,"R",36,0
2019,133553814,121757545,1,8,,,,,,"",,,"",,
2019,133553818,121757549,1,4,,,,5,41,"F",1,2,"R",41,0
2019,133553823,121757554,1,4,,,,5,24,"M",1,2,"R",24,0
2019,133553830,121757561,1,4,,,,5,50,"M",1,2,"R",50,0
2019,133553840,121757570,1,8,,,,,,"",,,"",,
2019,133553843,121757573,1,8,,,,,,"",,,"",,
2019,133553845,121757575,1,8,,,,,,"",,,"",,
2019,133553962,121757683,2,8,,,,,,"",,,"",,
2019,133553961,121757683,1,1,,,,,,"",,,"",,
2019,133553970,121757690,1,4,,,,5,55,"M",1,2,"R",55,0
2019,133553972,121757692,1,8,,,,,,"",,,"",,
2019,133553978,121757698,1,4,,,,5,21,"F",1,2,"R",21,0
2019,133545329,121757702,2,4,,,,5,25,"F",1,2,"R",25,0
2019,133545328,121757702,1,4,,,,5,31,"M",1,2,"U",31,0
2019,133553989,121757707,1,4,,,,5,53,"M",1,2,"R",53,0
2019,133553992,121757710,1,8,,,,,,"",,,"",,
2019,133553996,121757713,1,4,,,,5,36,"M",2,2,"R",36,0
2019,133553998,121757715,1,4,,,,5,48,"F",1,2,"R",48,0
2019,133553997,121757714,1,8,,,,,,"",,,"",,
2019,133553999,121757716,1,8,,,,,,"",,,"",,
2019,133549767,121749048,1,4,,,,5,48,"F",2,2,"R",48,0
2019,133554000,121757718,1,4,,,,5,30,"F",1,2,"R",30,0
2019,133549769,121757717,1,4,,,,5,21,"M",1,2,"R",21,0
2019,124072905,112546101,1,4,,,,5,41,"F",2,,"R",41,0
2019,126684018,115278582,1,1,,,,,,"",,,"",,
2019,126684019,115278584,1,4,,,,5,66,"F",2,2,"R",66,0
2019,126684023,115278587,1,4,,,,5,54,"M",2,2,"R",54,0
2019,126688308,115283412,1,4,,,,4,,"M",1,,"",,
2019,126684034,115278597,1,4,,,,5,49,"M",2,2,"R",49,0
2019,126688318,115283421,2,4,,,,5,21,"F",2,2,"R",21,0
2019,126688317,115283421,1,8,,,,,,"",,,"",,
2019,126684057,115278620,1,4,,,,4,,"F",1,3,"",,
2019,126684059,115278621,1,4,,,,4,,"M",1,2,"R",,
2019,126684068,115278634,1,4,,,,5,49,"F",2,2,"",49,0
2019,126684070,115278637,1,1,,,,,,"",,,"",,
2019,126684084,115278650,1,4,,,,5,20,"F",2,2,"R",20,0
2019,126684094,115278659,1,1,,,,,,"",,,"",,
2019,126684121,115278688,1,4,,,,5,33,"F",4,2,"R",33,0
2019,126684130,115278697,1,4,,,,5,56,"M",1,2,"R",56,0
2019,126684149,115278713,1,8,,,,,,"",,,"",,
2019,126684173,115278734,1,4,,,,5,20,"F",2,2,"R",20,0
2019,126684189,115278748,1,8,,,,,,"",,,"",,
2019,126684190,115278748,2,3,,,,,,"",,,"",,
2019,126684194,115278752,1,1,,,,,,"",,,"",,
