"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2019,147392053,121747876,35,"C",13,,""
2019,147392059,121752771,45,"C",12,,""
2019,147380797,121752775,51,"C",20,,""
2019,147380798,121752775,5,"C",20,,""
2019,147392068,121747882,16,"C",13,,""
2019,147380803,121747888,11,"C",12,,""
2019,147380801,121747888,45,"C",12,,""
2019,147388048,121747896,16,"C",13,,""
2019,147392088,121756858,16,"C",13,,""
2019,147388075,121752801,45,"C",8,,""
2019,147392132,121756872,51,"C",11,,""
2019,147392137,121747921,49,"C",20,,"N"
2019,147392138,121747921,45,"C",20,,""
2019,147380829,121747925,16,"C",12,,""
2019,147388091,121747925,45,"C",25,,""
2019,147380830,121747925,39,"C",12,,""
2019,147388092,121747925,28,"C",12,,""
2019,147392149,121747932,45,"C",24,,""
2019,147392155,121747935,45,"C",7,,""
2019,147380842,121756883,21,"C",25,,""
2019,147380843,121747941,16,"C",13,,""
2019,147380849,121752850,45,"C",20,,""
2019,147380854,121752855,27,"C",20,,""
2019,147388155,121752889,36,"C",25,,""
2019,147392233,121747983,16,"C",13,,""
2019,147392242,121747990,16,"C",13,,""
2019,147392246,121756934,5,"C",20,,""
2019,147388179,121747994,51,"C",22,,""
2019,147388183,121747999,51,"C",20,,""
2019,147380920,121752934,35,"C",13,,""
2019,147392281,121748020,16,"C",13,,""
2019,147392296,121748027,51,"C",15,,""
2019,147388209,121756964,51,"C",15,,""
2019,147392306,121756968,16,"C",20,,""
2019,147388216,121748031,51,"C",20,,""
2019,147380946,121748048,35,"C",20,,""
2019,147392326,121748048,16,"C",20,,""
2019,147392333,121756983,44,"C",8,,""
2019,147380955,121756987,16,"C",8,,""
2019,147380956,121756987,35,"C",8,,""
2019,147388245,121756990,16,"C",3,,""
2019,147392345,121748058,45,"C",14,,""
2019,147380962,121748061,45,"C",6,,""
2019,147380971,121752997,16,"C",13,,""
2019,147380972,121752997,35,"C",13,,""
2019,147392366,121757009,35,"C",20,,""
2019,147392365,121757009,16,"C",20,,""
2019,147380992,121753019,45,"C",5,,""
2019,147388286,121748085,45,"C",14,,""
2019,147381011,121757030,16,"C",13,,""
2019,147381013,121753051,16,"C",13,,""
2019,147392421,121748117,51,"C",15,,""
2019,147388340,121748121,16,"C",13,,""
2019,147388341,121748121,35,"C",13,,""
2019,147388344,121748122,27,"C",20,,""
2019,147392441,121757055,45,"C",20,,""
2019,147392442,121757055,28,"C",13,,""
2019,147388373,121748139,16,"C",25,,""
2019,147392459,121748148,36,"C",20,,""
2019,147392464,121757065,45,"C",7,,""
2019,147392470,121748153,35,"C",20,,""
2019,147388412,121748162,35,"C",13,,""
2019,147388411,121748162,16,"C",13,,""
2019,147388416,121757081,21,"C",20,,""
2019,147381089,121748166,45,"C",8,,""
2019,147388428,121748172,51,"C",20,,""
2019,147388441,121748181,5,"C",20,,""
2019,147392499,121748181,16,"C",13,,""
2019,147392514,121748193,16,"C",13,,""
2019,147388468,121748199,45,"C",20,,""
2019,147388471,121748201,5,"C",20,,""
2019,147388475,121748205,16,"C",23,,""
2019,147392529,121748214,35,"C",10,,""
2019,147388501,121748222,45,"C",5,,""
2019,147388505,121748225,35,"C",7,,""
2019,147388504,121748225,16,"C",7,,""
2019,147388513,121748229,51,"C",15,,""
2019,147388522,121748234,51,"C",20,,""
2019,147392561,121748243,45,"C",25,,""
2019,147392563,121748243,11,"C",25,,""
2019,147388536,121748244,45,"C",24,,""
2019,147388540,121748248,45,"C",20,,""
2019,147388555,121748260,16,"C",13,,""
2019,147388556,121748260,35,"C",13,,""
2019,147392582,121757162,45,"C",21,,""
2019,147396182,121748268,16,"C",13,,""
2019,147396188,121748272,5,"C",20,,""
2019,147392595,121753246,51,"C",22,,""
2019,147388595,121748292,45,"C",7,,""
2019,147388609,121748307,11,"C",20,,""
2019,147396220,121748315,51,"C",20,,""
2019,147396228,121757202,5,"C",20,,""
2019,147388641,121748327,51,"C",3,,""
2019,147388658,121748339,16,"C",18,,""
2019,147388662,121748344,51,"C",20,,""
2019,147392657,121748346,21,"C",12,,""
2019,147392659,121748346,16,"C",12,,""
2019,147392660,121748346,35,"C",12,,""
2019,147388670,121748351,5,"C",12,,""
2019,147392673,121748359,16,"C",13,,""
2019,147388679,121748359,35,"C",13,,""
2019,147396271,121748361,45,"C",20,,""
2019,147396272,121748361,5,"C",20,,""
2019,147388686,121757236,35,"C",14,,""
2019,147392682,121757236,16,"C",14,,""
2019,147388694,121748370,16,"C",18,,""
2019,147388695,121748370,35,"C",18,,""
2019,147388705,121748380,51,"C",15,,""
2019,147388708,121748384,51,"C",3,,""
2019,147392698,121748386,44,"C",20,,""
2019,147388712,121748389,16,"C",13,,""
2019,132119473,107692239,16,"C",20,,""
2019,132110886,107674848,45,"C",11,,""
2019,132104971,107674932,45,"A",20,,""
2019,132105063,107684360,49,"C",25,,"F"
2019,132110998,107684360,5,"C",25,,""
2019,132105147,107679010,51,"C",20,,""
2019,132111091,107675116,51,"C",22,,""
2019,132113123,107675116,5,"C",22,,""
2019,132105217,107675158,44,"C",22,,""
2019,148049507,122328623,45,"C",20,,""
2019,148055119,122328624,49,"C",20,,"N"
2019,148055128,122325847,49,"C",5,,"N"
2019,148049519,122328635,51,"C",20,,""
2019,148046024,122328637,51,"C",20,,""
2019,148049526,122328650,21,"C",20,,""
2019,148055162,122328652,51,"C",15,,""
2019,132124950,107689259,51,"C",20,,""
2019,132119352,107696321,16,"C",20,,""
2019,132115775,107689292,45,"C",12,,""
2019,132125000,107689303,16,"C",20,,""
2019,132125001,107689303,35,"C",20,,""
2019,148055181,122328668,44,"C",5,,""
2019,132125053,107689350,11,"C",20,,""
2019,132125200,107689483,56,"C",11,,""
2019,132125203,107696366,14,"C",24,,""
2019,132125230,107689515,16,"C",13,,""
2019,148055187,122328674,16,"C",20,,""
2019,148055189,122328674,39,"C",20,,""
2019,148055188,122328674,35,"C",20,,""
2019,148055207,122328691,16,"C",20,,""
2019,148049555,122328694,44,"C",20,,""
2019,148046048,122328701,21,"C",18,,""
2019,148049567,122320879,16,"C",13,,""
2019,148049566,122320879,28,"C",13,,""
2019,148049569,122328711,45,"C",20,,""
2019,148049576,122325900,27,"C",20,,""
2019,148049578,122325900,5,"C",20,,""
2019,148049577,122325900,45,"C",20,,""
2019,148055246,122328729,45,"C",20,,""
2019,148055254,122328735,45,"C",18,,""
2019,148055266,122328743,49,"C",20,,"N"
2019,148059146,122342112,23,"C",8,,""
2019,148055294,122328760,5,"C",20,,""
2019,148055299,122328765,45,"C",20,,""
2019,148046076,122328770,8,"C",25,,""
2019,148055308,122328776,51,"C",20,,""
2019,148055314,122328779,51,"C",20,,""
2019,148055317,122328780,44,"C",21,,""
2019,148067128,122342012,27,"C",20,,""
2019,148067148,122333624,23,"C",8,,""
2019,148064133,122342070,5,"C",20,,""
2019,148067244,122333680,5,"C",20,,""
2019,148064195,122342135,45,"C",4,,""
2019,148067266,122342146,23,"C",8,,""
2019,148059176,122342151,23,"C",7,,""
2019,148067280,122338228,45,"C",20,,""
2019,148059202,122342174,14,"C",20,,""
2019,148059207,122338250,21,"C",7,,""
2019,148064247,122338250,28,"C",7,,""
2019,148067308,122333721,49,"C",20,,"N"
2019,148064285,122333743,20,"A",20,,""
2019,148067359,122338303,51,"C",20,,""
2019,148059286,122342250,49,"C",20,,"N"
2019,148067376,122338323,45,"A",20,,""
2019,148059290,122338325,49,"C",24,,"N"
2019,148064333,122338325,5,"C",24,,""
2019,148067398,122342272,23,"C",8,,""
2019,148049728,122329492,49,"C",4,,"N"
2019,148049795,122329563,45,"C",8,,""
2019,148057242,122329569,5,"C",20,,""
2019,148057248,122336115,23,"C",8,,""
2019,148061302,122329610,27,"C",18,,""
2019,148061381,122329678,49,"C",20,,"F"
2019,148061404,122329698,51,"C",20,,""
2019,148061446,122329733,45,"C",8,,""
2019,148061468,122329747,8,"C",5,,""
2019,148049962,122329782,51,"C",20,,""
2019,148057371,122329793,45,"C",20,,""
2019,148061540,122329800,5,"C",20,,""
2019,148057390,122329815,45,"C",24,,""
2019,148057399,122329829,5,"C",6,,""
2019,148050013,122329829,49,"C",6,,"N"
2019,148061645,122329904,51,"C",25,,""
2019,148050102,122329928,45,"C",8,,""
2019,148061672,122336355,45,"C",18,,""
2019,148057477,122332182,45,"C",20,,""
2019,148057478,122332182,11,"C",2,,""
2019,148050155,122329978,45,"C",24,,""
2019,148057496,122329987,14,"C",18,,""
2019,148061758,122330006,51,"C",25,,""
2019,148057555,122330048,45,"C",20,,""
2019,148050227,122330068,45,"C",23,,""
2019,148061844,122332276,51,"C",13,,""
2019,148057587,122336492,11,"C",5,,""
2019,148061902,122330134,45,"C",6,,""
2019,148057622,122330143,45,"C",16,,""
2019,148057638,122330161,5,"C",6,,""
2019,148061964,122330193,46,"C",25,,""
2019,148061983,122330213,11,"C",20,,""
2019,148061990,122330221,23,"C",46,,""
2019,148057695,122332379,16,"C",18,,""
2019,148057705,122330241,45,"C",20,,""
2019,148050396,122336598,45,"C",20,,""
2019,148062032,122336610,14,"C",20,,""
2019,148062033,122336610,5,"C",20,,""
2019,148050418,122336621,14,"C",18,,""
2019,148050429,122336632,45,"C",18,,""
2019,148062093,122330296,3,"C",20,,""
2019,148057755,122330304,45,"C",25,,""
2019,148062117,122336672,51,"C",20,,""
2019,148050477,122336689,39,"C",13,,""
2019,148062142,122330338,2,"C",8,,""
2019,148062166,122330361,45,"C",12,,""
2019,148057794,122330374,45,"C",20,,""
2019,148062223,122330405,5,"C",21,,""
2019,148057825,122336752,23,"C",24,,""
2019,148062268,122336764,21,"C",18,,""
2019,148050589,122330469,45,"C",25,,""
2019,148050591,122330469,37,"C",25,,""
2019,148062320,122332550,51,"C",13,,""
2019,148062348,122332570,45,"C",23,,""
2019,148057917,122336851,51,"C",20,,""
2019,148050671,122330549,21,"C",20,,""
2019,148057935,122330573,45,"C",10,,""
2019,148057936,122330573,28,"C",20,,""
2019,148050725,122330598,45,"C",12,,""
2019,132105235,107675171,16,"C",13,,""
2019,132105237,107675171,35,"C",13,,""
2019,132105234,107675171,5,"C",13,,""
2019,132105247,107675182,16,"C",20,,""
2019,132105248,107675182,35,"C",20,,""
2019,132116138,107679046,51,"C",20,,""
2019,132116153,107675223,41,"C",20,,""
2019,132105298,107684498,5,"C",20,,""
2019,132105297,107684498,49,"C",20,,"F"
2019,132105374,107684541,39,"C",20,,""
2019,132105618,107684681,45,"C",13,,""
2019,132105617,107684681,51,"C",13,,""
2019,132121361,107679450,45,"C",8,,""
2019,132113577,107686102,44,"C",25,,""
2019,132121376,107686115,14,"C",18,,""
2019,132121832,107686529,35,"C",20,,""
2019,132113775,107686529,16,"C",20,,""
2019,132117172,107679629,21,"C",20,,""
2019,132121868,107679635,14,"C",20,,""
2019,132117201,107679642,44,"C",20,,""
2019,132113808,107685324,51,"C",20,,""
2019,132113812,107686624,35,"C",20,,""
2019,132113811,107686624,16,"C",20,,""
2019,132121923,107679658,45,"C",25,,""
2019,132117242,107686637,5,"C",20,,""
2019,132121943,107679663,49,"C",20,,"N"
2019,132121950,107686652,45,"C",25,,""
2019,132121957,107686671,46,"C",2,,""
2019,132121963,107686677,51,"C",20,,""
2019,132113850,107685362,44,"C",25,,""
2019,132122472,107685734,44,"C",25,,""
2019,148068623,122343282,5,"C",10,,""
2019,148065538,122339504,23,"C",8,,""
2019,148068648,122343308,44,"C",21,,""
2019,148060408,122343320,23,"C",8,,""
2019,148071359,122343643,45,"C",20,,""
2019,148069477,122340250,23,"C",8,,""
2019,148065916,122343652,5,"C",20,,""
2019,148071391,122343655,11,"C",25,,""
2019,148071390,122343655,45,"C",25,,""
2019,148071415,122343659,5,"C",20,,""
2019,148071414,122343659,49,"C",20,,"F"
2019,148071420,122335582,11,"C",21,,""
2019,148071417,122335582,45,"C",20,,""
2019,148065933,122343662,44,"C",25,,""
2019,148071428,122343663,14,"C",18,,""
2019,148069496,122340274,45,"C",22,,""
2019,148065935,122343667,45,"C",20,,""
2019,148065936,122343667,37,"C",2,,""
2019,148065942,122343671,5,"C",20,,""
2019,148071473,122340301,49,"C",20,,"N"
2019,148065959,122343686,27,"C",20,,""
2019,148071481,122335629,39,"C",20,,""
2019,148065962,122343689,51,"C",46,,""
2019,148069541,122340319,51,"C",20,,""
2019,148065966,122343691,27,"C",20,,""
2019,148069549,122340323,16,"C",13,,""
2019,148071510,122343700,45,"C",8,,""
2019,148065981,122343701,56,"C",20,,""
2019,148069571,122343703,5,"C",20,,""
2019,148069574,122343708,14,"C",20,,""
2019,148065994,122343714,49,"C",20,,"N"
2019,148065999,122343718,45,"C",8,,""
2019,148066000,122343719,51,"C",20,,""
2019,148066003,122343721,23,"C",12,,""
2019,148066007,122343724,5,"C",20,,""
2019,148071546,122335697,27,"C",20,,""
2019,148066010,122343726,14,"C",20,,""
2019,148066011,122343726,5,"C",20,,""
2019,148066015,122343729,45,"C",8,,""
2019,148066017,122343731,45,"C",20,,""
2019,148066022,122343733,14,"C",18,,""
2019,148066023,122343734,51,"C",20,,""
2019,148066029,122343736,27,"C",11,,""
2019,148066030,122343736,23,"C",11,,""
2019,148071570,122343737,16,"C",13,,""
2019,148066034,122343739,27,"C",13,,""
2019,148066035,122343740,27,"C",20,,""
2019,148066036,122343741,45,"C",20,,""
2019,148069615,122343747,27,"C",20,,""
2019,148066044,122343750,51,"C",13,,""
2019,148071596,122343752,51,"C",22,,""
2019,148066050,122343754,5,"C",20,,""
2019,132123416,107687956,14,"C",18,,""
2019,132118210,107687986,21,"C",25,,""
2019,132114785,107687995,45,"C",12,,""
2019,132118216,107680543,45,"C",5,,""
2019,132123697,107688198,45,"C",25,,""
2019,132123713,107688204,39,"C",13,,""
2019,132123710,107688204,16,"C",13,,""
2019,132123730,107688221,51,"C",20,,""
2019,132123806,107688290,51,"C",13,,""
2019,132123819,107688301,45,"C",20,,""
2019,132123823,107688303,51,"C",25,,""
2019,132123837,107688313,49,"C",20,,"N"
2019,132123849,107688324,45,"C",20,,""
2019,132118515,107691476,23,"C",7,,""
2019,132123871,107688343,27,"C",20,,""
2019,132123895,107688373,5,"C",20,,""
2019,132124957,107689268,5,"C",5,,""
2019,132119337,107689268,49,"C",4,,"F"
2019,132124981,107689291,16,"C",20,,""
2019,132119360,107689301,16,"C",13,,""
2019,148057054,122329437,5,"C",20,,""
2019,148057074,122331782,51,"C",20,,""
2019,148056137,122329465,5,"C",24,,""
2019,148056138,122329465,16,"C",24,,""
2019,148056165,122329478,16,"C",13,,""
2019,148057178,122326043,16,"C",20,,""
2019,148061213,122326063,5,"C",20,,""
2019,148061212,122326063,14,"C",20,,""
2019,148049749,122326064,23,"C",8,,""
2019,148049764,122326075,14,"C",20,,""
2019,148049807,122329577,45,"C",8,,""
2019,148057259,122329589,5,"C",18,,""
2019,148061288,122329600,45,"C",20,,""
2019,148061296,122329606,45,"C",20,,""
2019,148061295,122329606,14,"C",20,,""
2019,148057278,122329612,16,"C",20,,""
2019,148061320,122336144,45,"C",20,,""
2019,148061350,122329654,16,"C",20,,""
2019,148061356,122329658,16,"C",36,,""
2019,148061357,122329658,35,"C",36,,""
2019,148057308,122329675,14,"C",8,,""
2019,148061434,122329721,45,"C",6,,""
2019,148061477,122329753,44,"C",20,,""
2019,148049959,122329776,46,"C",2,,""
2019,148057375,122329799,45,"C",8,,""
2019,148061567,122329839,11,"C",8,,""
2019,148061594,122329868,51,"C",20,,""
2019,148061604,122329876,41,"C",20,,""
2019,148057423,122329876,45,"C",20,,""
2019,148050088,122329917,45,"C",12,,""
2019,148050133,122329958,14,"C",20,,""
2019,148061726,122329975,45,"C",8,,""
2019,148061738,122329991,44,"C",11,,""
2019,148061756,122330004,51,"C",20,,""
2019,148057542,122330037,5,"C",20,,""
2019,148057541,122330037,27,"C",20,,""
2019,148061818,122330063,16,"C",13,,""
2019,148050236,122330082,45,"C",8,,""
2019,148061860,122330098,45,"C",20,,""
2019,148061871,122330107,51,"C",20,,""
2019,148061884,122330119,27,"C",8,,""
2019,148050346,122330190,51,"C",41,,""
2019,148061985,122330215,27,"C",11,,""
2019,148062002,122332381,45,"C",24,,""
2019,148062052,122330272,45,"C",23,,""
2019,148062071,122332421,8,"C",20,,""
2019,148050456,122332449,51,"C",20,,""
2019,148057817,122330418,28,"C",13,,""
2019,148050640,122330524,5,"C",8,,""
2019,148050639,122330524,14,"C",8,,""
2019,148062379,122336847,45,"C",12,,""
2019,148050684,122330559,27,"C",14,,""
2019,148062412,122332604,45,"C",24,,""
2019,148062420,122332610,14,"C",20,,""
2019,148057971,122330621,49,"C",20,,"N"
2019,148062491,122330629,45,"C",20,,""
2019,148062497,122336929,44,"C",25,,""
2019,148050763,122336944,45,"C",12,,""
2019,148057993,122336954,51,"C",20,,""
2019,148058007,122330671,45,"C",21,,""
2019,148062554,122330678,27,"C",20,,""
2019,148058026,122332691,39,"C",41,,""
2019,148050825,122336985,27,"C",20,,""
2019,148062614,122330745,23,"C",24,,""
2019,148058065,122337018,16,"C",13,,""
2019,148062646,122330780,45,"C",20,,""
2019,148062659,122330793,51,"C",13,,""
2019,148062660,122330795,45,"C",22,,""
2019,148058097,122337043,5,"C",20,,""
2019,148058114,122330835,45,"C",20,,""
2019,148062693,122330835,20,"A",20,,""
2019,148058122,122330848,45,"C",25,,""
2019,148050942,122330857,45,"C",20,,""
2019,148057235,122329560,16,"C",25,,""
2019,148061258,122329565,46,"C",20,,""
2019,148050951,122330862,11,"C",12,,""
2019,148062723,122330864,5,"C",18,,""
2019,148062744,122330879,27,"C",13,,""
2019,148050970,122330891,23,"C",7,,""
2019,148058156,122332805,49,"C",20,,"N"
2019,148062788,122332822,45,"C",20,,""
2019,148051030,122330960,35,"C",20,,""
2019,148051029,122330960,16,"C",20,,""
2019,148051045,122337147,51,"C",5,,""
2019,148062872,122331018,14,"C",20,,""
2019,148062926,122331067,16,"C",13,,""
2019,148062938,122331078,51,"C",20,,""
2019,148062956,122331098,45,"C",8,,""
2019,148066051,122343755,45,"C",7,,""
2019,148066055,122343758,45,"C",20,,""
2019,148069631,122343759,27,"C",7,,""
2019,148066057,122343761,5,"C",25,,""
2019,148066056,122343761,44,"C",25,,""
2019,148071604,122343763,23,"C",12,,""
2019,148066061,122343764,5,"C",20,,""
2019,148066059,122343764,44,"C",20,,""
2019,148066060,122343764,20,"C",20,,""
2019,148071610,122343766,14,"C",13,,""
2019,148066065,122343767,23,"C",8,,""
2019,148069652,122343769,5,"C",20,,""
2019,148071614,122340406,49,"C",25,,"F"
2019,148071615,122340406,5,"C",25,,""
2019,148066070,122343771,16,"C",13,,""
2019,148066076,122343776,5,"C",25,,""
2019,148066083,122343782,44,"C",20,,""
2019,148066088,122343789,45,"C",20,,""
2019,148071634,122343790,27,"C",13,,""
2019,148066093,122343791,5,"C",19,,""
2019,148069688,122343797,45,"C",20,,""
2019,148066106,122343800,5,"C",20,,""
2019,148066111,122343804,45,"C",20,,""
2019,148066112,122343806,39,"C",13,,""
2019,148071646,122343808,8,"C",20,,""
2019,148066117,122343810,44,"C",25,,""
2019,148066119,122343812,45,"C",25,,""
2019,148066121,122343814,14,"C",20,,""
2019,148066124,122343816,45,"C",25,,""
2019,148066127,122343819,45,"C",23,,""
2019,148066128,122343821,14,"C",20,,""
2019,148066131,122343823,23,"C",24,,""
2019,148066132,122343824,45,"C",24,,""
2019,148066136,122343828,23,"C",8,,""
2019,148066139,122343831,40,"C",20,,""
2019,148066142,122343833,23,"C",8,,""
2019,148066144,122343835,45,"C",24,,""
2019,148066149,122343839,44,"C",20,,""
2019,148066151,122343841,36,"C",20,,""
2019,148066163,122343851,23,"C",8,,""
2019,148066172,122343861,49,"C",20,,"F"
2019,148066173,122343862,51,"C",20,,""
2019,148076178,122343865,49,"C",4,,"F"
2019,148076179,122343865,5,"C",4,,""
2019,148076183,122343868,5,"C",23,,""
2019,148076182,122343868,14,"C",23,,""
2019,148076188,122343872,45,"C",20,,""
2019,148076189,122343873,51,"C",41,,""
2019,148071699,122335825,45,"C",14,,""
2019,148069776,122343878,5,"C",20,,""
2019,148076196,122343880,23,"C",8,,""
2019,148069782,122340520,45,"C",8,,""
2019,148076201,122343884,44,"C",20,,""
2019,148076206,122343887,46,"C",20,,""
2019,148076208,122343889,44,"C",20,,""
2019,148076211,122343890,27,"C",20,,""
2019,148069809,122343892,27,"C",20,,""
2019,148076220,122343899,51,"C",20,,""
2019,148076223,122343901,14,"C",20,,""
2019,148071728,122335858,35,"C",13,,""
2019,148076224,122343902,27,"C",20,,""
2019,148076225,122343903,51,"C",20,,""
2019,148076226,122343903,16,"C",20,,""
2019,148076228,122343905,45,"C",20,,""
2019,148076232,122343907,51,"C",46,,""
2019,148069824,122340557,14,"A",20,,""
2019,148076234,122343909,5,"C",20,,""
2019,148069831,122343911,45,"C",21,,""
2019,148076242,122343917,45,"C",18,,""
2019,148076243,122343918,45,"C",20,,""
2019,148071754,122343920,14,"C",20,,""
2019,148076247,122343922,51,"C",20,,""
2019,148071762,122340574,27,"C",13,,""
2019,148071763,122343925,40,"C",20,,""
2019,148076257,122340577,5,"C",13,,""
2019,148069849,122340577,40,"C",13,,""
2019,148069853,122343930,5,"C",13,,""
2019,148076259,122343934,45,"C",20,,""
2019,148071774,122343937,45,"C",20,,""
2019,148071776,122335893,5,"C",20,,""
2019,148071775,122335893,49,"C",20,,"F"
2019,148069863,122343940,5,"C",20,,""
2019,148071778,122343942,40,"C",13,,""
2019,148069866,122343943,5,"C",13,,""
2019,148069869,122343947,23,"C",8,,""
2019,148076276,122343949,14,"C",20,,""
2019,148069876,122340595,40,"C",13,,""
2019,148076280,122340599,45,"C",20,,""
2019,148071783,122335902,45,"C",24,,""
2019,148076285,122343953,45,"C",20,,""
2019,148076286,122335904,45,"C",20,,""
2019,148076287,122343955,51,"C",20,,""
2019,136909133,111975189,45,"C",20,,""
2019,136905979,111980050,21,"C",20,,""
2019,136915348,111969619,51,"C",20,,""
2019,136915376,111969643,27,"C",11,,""
2019,136909179,111969653,51,"C",20,,""
2019,136909186,111980093,11,"C",2,,""
2019,136915530,111975397,45,"C",20,,""
2019,136909297,111980197,51,"C",20,,""
2019,136916160,111980204,51,"C",20,,""
2019,136915552,111975419,16,"C",13,,""
2019,136915554,111975419,35,"C",13,,""
2019,136915585,111975438,49,"C",20,,"N"
2019,136916215,111980248,35,"C",25,,""
2019,136916214,111980248,16,"C",25,,""
2019,148054699,122328288,16,"C",13,,""
2019,148054737,122328320,5,"C",20,,""
2019,148049325,122325696,45,"C",20,,""
2019,148054759,122328340,27,"C",13,,""
2019,148049333,122328344,23,"C",8,,""
2019,148049342,122328353,45,"C",18,,""
2019,148054778,122328357,51,"C",20,,""
2019,148054787,122328366,40,"C",25,,""
2019,148054793,122328370,51,"C",20,,""
2019,148054801,122328378,45,"C",20,,""
2019,148049359,122328381,45,"C",20,,""
2019,136905996,111969631,21,"C",20,,""
2019,136906003,111980078,27,"C",20,,""
2019,136909175,111969651,5,"C",20,,""
2019,136909173,111969651,45,"C",20,,""
2019,136906014,111980088,51,"C",20,,""
2019,148054851,122328421,44,"C",22,,""
2019,148045930,122320750,51,"C",15,,""
2019,148045933,122328434,49,"A",20,,"N"
2019,148045936,122328438,51,"C",20,,""
2019,148054874,122328442,21,"C",20,,""
2019,148054880,122328446,5,"C",20,,""
2019,147388084,121752815,5,"C",20,,""
2019,147388082,121752815,49,"C",20,,"F"
2019,147388083,121752815,45,"C",20,,""
2019,147382529,121743946,39,"C",20,,""
2019,147382528,121743946,16,"C",20,,""
2019,147374248,121743961,16,"C",13,,""
2019,147382547,121743964,51,"C",20,,""
2019,147374251,121743966,51,"C",20,,""
2019,147377831,121743973,21,"C",3,,""
2019,147382557,121743975,44,"C",20,,""
2019,147377837,121743988,44,"C",20,,""
2019,147382572,121743990,49,"C",20,,"N"
2019,147377846,121743999,45,"C",25,,""
2019,147382586,121744002,45,"C",25,,""
2019,147374283,121744003,51,"C",20,,""
2019,147374291,121744005,45,"C",20,,""
2019,147377857,121744005,49,"C",20,,"N"
2019,147377870,121744024,51,"C",20,,""
2019,147377873,121739795,5,"C",25,,""
2019,147377872,121739795,45,"C",24,,""
2019,147382600,121744015,16,"C",13,,""
2019,147382618,121739806,16,"C",20,,""
2019,147374322,121744041,14,"C",20,,""
2019,147382644,121739823,5,"C",19,,""
2019,147382643,121744051,51,"C",20,,""
2019,147382651,121739828,5,"C",20,,""
2019,147374354,121739832,45,"C",25,,""
2019,147374360,121739839,51,"C",20,,""
2019,147382670,121744079,45,"C",6,,""
2019,147374367,121744081,49,"C",6,,"F"
2019,147374370,121744081,5,"C",6,,""
2019,147374391,121744093,16,"C",15,,""
2019,147382697,121744097,21,"C",20,,""
2019,147382707,121744102,39,"C",13,,""
2019,147382704,121744101,5,"C",20,,""
2019,147382705,121744101,39,"C",20,,""
2019,147382706,121729320,16,"C",20,,""
2019,147374399,121744105,46,"C",20,,""
2019,147374226,121743938,51,"C",14,,""
2019,147382712,121739873,45,"C",20,,""
2019,147374411,121744114,49,"C",6,,"F"
2019,147374235,121743948,16,"C",13,,""
2019,147382747,121744138,5,"C",18,,""
2019,147374439,121744140,16,"C",13,,""
2019,147382763,121729355,46,"C",20,,""
2019,147374447,121744149,51,"C",20,,""
2019,147382530,121743948,35,"C",13,,""
2019,147377953,121744149,5,"C",20,,""
2019,147382766,121739908,5,"C",14,,""
2019,147382769,121744151,51,"C",20,,""
2019,147377958,121744153,21,"C",20,,""
2019,147374462,121744158,44,"C",20,,""
2019,147374463,121744160,16,"C",13,,""
2019,147374471,121744168,14,"C",20,,""
2019,147382793,121744172,5,"C",20,,""
2019,147374488,121744172,49,"C",20,,"F"
2019,147382795,121744176,16,"C",18,,""
2019,147382796,121744176,35,"C",18,,""
2019,147377975,121744177,51,"C",20,,""
2019,147382801,121729381,16,"C",13,,""
2019,147374498,121744184,45,"C",20,,""
2019,147382812,121744190,16,"C",14,,""
2019,147382817,121744193,45,"C",20,,""
2019,147382821,121744196,51,"C",12,,""
2019,147377990,121744197,35,"C",13,,""
2019,147382831,121744205,46,"C",20,,""
2019,147382828,121744207,35,"C",13,,""
2019,147377998,121744212,16,"C",25,,""
2019,147382844,121744216,56,"C",20,,""
2019,147382846,121744220,45,"C",20,,""
2019,147378006,121739969,51,"C",12,,""
2019,147378008,121739969,45,"C",12,,""
2019,147374538,121744232,27,"C",20,,""
2019,147378013,121729409,16,"C",18,,""
2019,147382866,121739983,51,"C",20,,""
2019,147382868,121739983,39,"C",20,,""
2019,147382867,121739983,28,"C",20,,""
2019,147374553,121729424,51,"C",15,,""
2019,147374559,121744248,51,"C",20,,""
2019,147382886,121744252,16,"C",13,,""
2019,147374566,121744261,5,"C",20,,""
2019,147378040,121744267,49,"C",20,,"N"
2019,147378041,121744267,5,"C",20,,""
2019,147382902,121744268,44,"C",20,,""
2019,147378044,121744270,49,"C",22,,"F"
2019,147382903,121740012,45,"C",18,,""
2019,147374580,121744274,49,"C",20,,"F"
2019,147374586,121744278,16,"C",13,,""
2019,147382917,121744289,51,"C",20,,""
2019,147378059,121744294,36,"C",20,,""
2019,147374602,121744302,51,"C",20,,""
2019,147382933,121740027,14,"C",20,,""
2019,147374606,121729455,40,"A",13,,""
2019,147382940,121729458,5,"C",20,,""
2019,147378079,121740044,51,"C",20,,""
2019,147382947,121744317,16,"C",20,,""
2019,147382949,121744317,35,"C",19,,""
2019,147378082,121744321,16,"C",20,,""
2019,147374618,121744322,51,"C",15,,""
2019,147382952,121744322,27,"C",15,,""
2019,147378084,121740059,16,"C",13,,""
2019,147382980,121744339,49,"C",5,,"F"
